1,"Team1", 1
2,"Team2", 1
3,"Team3", 1
4,"Team4", 1
5,"Team5", 1
6,"Team6", 1
7,"Team7", 1
8,"Team8", 1
9,"Team9", 1
10,"Team10", 1
11,"Team11", 1
12,"Team12", 1
13,"Team13", 1
14,"Team14", 1
15,"Team15", 1
16,"Team16", 1
17,"Team17", 1
18,"Team18", 1
19,"Team19", 1
20,"Team20", 1
21,"Team21", 1
22,"Team22", 1
23,"Team23", 1
24,"Team24", 1
25,"Team25", 1
26,"Team26", 1
27,"Team27", 1
28,"Team28", 1
29,"Team29", 1
30,"Team30", 1
31,"Team31", 1
32,"Team32", 1
33,"Team33", 1
34,"Team34", 1
35,"Team35", 1
36,"Team36", 1
37,"Team37", 1
38,"Team38", 1
39,"Team39", 1
40,"Team40", 1
41,"Team41", 1
42,"Team42", 1
43,"Team43", 1
44,"Team44", 1
45,"Team45", 1
46,"Team46", 1
47,"Team47", 1
48,"Team48", 1
49,"Team49", 1
50,"Team50", 1
51,"Team51", 1
52,"Team52", 1
53,"Team53", 1
54,"Team54", 1
55,"Team55", 1
56,"Team56", 1
57,"Team57", 1
58,"Team58", 1
59,"Team59", 1
60,"Team60", 1
61,"Team61", 1
62,"Team62", 1
63,"Team63", 1
64,"Team64", 1
65,"Team65", 1
66,"Team66", 1
67,"Team67", 1
68,"Team68", 1
69,"Team69", 1
70,"Team70", 1
71,"Team71", 1
72,"Team72", 1
73,"Team73", 1
74,"Team74", 1
75,"Team75", 1
76,"Team76", 1
77,"Team77", 1
78,"Team78", 1
79,"Team79", 1
80,"Team80", 1
81,"Team81", 1
82,"Team82", 1
83,"Team83", 1
84,"Team84", 1
85,"Team85", 1
86,"Team86", 1
87,"Team87", 1
88,"Team88", 1
89,"Team89", 1
90,"Team90", 1
91,"Team91", 1
92,"Team92", 1
93,"Team93", 1
94,"Team94", 1
95,"Team95", 1
96,"Team96", 1
97,"Team97", 1
98,"Team98", 1
99,"Team99", 1
100,"Team100", 1
101,"Team101", 1
102,"Team102", 1
103,"Team103", 1
104,"Team104", 1
105,"Team105", 1
106,"Team106", 1
107,"Team107", 1
108,"Team108", 1
109,"Team109", 1
110,"Team110", 1
111,"Team111", 1
112,"Team112", 1
113,"Team113", 1
114,"Team114", 1
115,"Team115", 1
116,"Team116", 1
117,"Team117", 1
118,"Team118", 1
119,"Team119", 1
120,"Team120", 1
121,"Team121", 1
122,"Team122", 1
123,"Team123", 1
124,"Team124", 1
125,"Team125", 1
126,"Team126", 1
127,"Team127", 1
128,"Team128", 1
129,"Team129", 1
130,"Team130", 1
131,"Team131", 1
132,"Team132", 1
133,"Team133", 1
134,"Team134", 1
135,"Team135", 1
136,"Team136", 1
137,"Team137", 1
138,"Team138", 1
139,"Team139", 1
140,"Team140", 1
141,"Team141", 1
142,"Team142", 1
143,"Team143", 1
144,"Team144", 1
145,"Team145", 1
146,"Team146", 1
147,"Team147", 1
148,"Team148", 1
149,"Team149", 1
150,"Team150", 1
151,"Team151", 1
152,"Team152", 1
153,"Team153", 1
154,"Team154", 1
155,"Team155", 1
156,"Team156", 1
157,"Team157", 1
158,"Team158", 1
159,"Team159", 1
160,"Team160", 1
161,"Team161", 1
162,"Team162", 1
163,"Team163", 1
164,"Team164", 1
165,"Team165", 1
166,"Team166", 1
167,"Team167", 1
168,"Team168", 1
169,"Team169", 1
170,"Team170", 1
171,"Team171", 1
172,"Team172", 1
173,"Team173", 1
174,"Team174", 1
175,"Team175", 1
176,"Team176", 1
177,"Team177", 1
178,"Team178", 1
179,"Team179", 1
180,"Team180", 1
181,"Team181", 1
182,"Team182", 1
183,"Team183", 1
184,"Team184", 1
185,"Team185", 1
186,"Team186", 1
187,"Team187", 1
188,"Team188", 1
189,"Team189", 1
190,"Team190", 1
191,"Team191", 1
192,"Team192", 1
193,"Team193", 1
194,"Team194", 1
195,"Team195", 1
196,"Team196", 1
197,"Team197", 1
198,"Team198", 1
199,"Team199", 1
200,"Team200", 1
201,"Team201", 1
202,"Team202", 1
203,"Team203", 1
204,"Team204", 1
205,"Team205", 1
206,"Team206", 1
207,"Team207", 1
208,"Team208", 1
209,"Team209", 1
210,"Team210", 1
211,"Team211", 1
212,"Team212", 1
213,"Team213", 1
214,"Team214", 1
215,"Team215", 1
216,"Team216", 1
217,"Team217", 1
218,"Team218", 1
219,"Team219", 1
220,"Team220", 1
221,"Team221", 1
222,"Team222", 1
223,"Team223", 1
224,"Team224", 1
225,"Team225", 1
226,"Team226", 1
227,"Team227", 1
228,"Team228", 1
229,"Team229", 1
230,"Team230", 1
231,"Team231", 1
232,"Team232", 1
233,"Team233", 1
234,"Team234", 1
235,"Team235", 1
236,"Team236", 1
237,"Team237", 1
238,"Team238", 1
239,"Team239", 1
240,"Team240", 1
241,"Team241", 1
242,"Team242", 1
243,"Team243", 1
244,"Team244", 1
245,"Team245", 1
246,"Team246", 1
247,"Team247", 1
248,"Team248", 1
249,"Team249", 1
250,"Team250", 1
251,"Team251", 1
252,"Team252", 1
253,"Team253", 1
254,"Team254", 1
255,"Team255", 1
256,"Team256", 1
257,"Team257", 1
258,"Team258", 1
259,"Team259", 1
260,"Team260", 1
261,"Team261", 1
262,"Team262", 1
263,"Team263", 1
264,"Team264", 1
265,"Team265", 1
266,"Team266", 1
267,"Team267", 1
268,"Team268", 1
269,"Team269", 1
270,"Team270", 1
271,"Team271", 1
272,"Team272", 1
273,"Team273", 1
274,"Team274", 1
275,"Team275", 1
276,"Team276", 1
277,"Team277", 1
278,"Team278", 1
279,"Team279", 1
280,"Team280", 1
281,"Team281", 1
282,"Team282", 1
283,"Team283", 1
284,"Team284", 1
285,"Team285", 1
286,"Team286", 1
287,"Team287", 1
288,"Team288", 1
289,"Team289", 1
290,"Team290", 1
291,"Team291", 1
292,"Team292", 1
293,"Team293", 1
294,"Team294", 1
295,"Team295", 1
296,"Team296", 1
297,"Team297", 1
298,"Team298", 1
299,"Team299", 1
300,"Team300", 1
301,"Team301", 1
302,"Team302", 1
303,"Team303", 1
304,"Team304", 1
305,"Team305", 1
306,"Team306", 1
307,"Team307", 1
308,"Team308", 1
309,"Team309", 1
310,"Team310", 1
311,"Team311", 1
312,"Team312", 1
313,"Team313", 1
314,"Team314", 1
315,"Team315", 1
316,"Team316", 1
317,"Team317", 1
318,"Team318", 1
319,"Team319", 1
320,"Team320", 1
321,"Team321", 1
322,"Team322", 1
323,"Team323", 1
324,"Team324", 1
325,"Team325", 1
326,"Team326", 1
327,"Team327", 1
328,"Team328", 1
329,"Team329", 1
330,"Team330", 1
331,"Team331", 1
332,"Team332", 1
333,"Team333", 1
334,"Team334", 1
335,"Team335", 1
336,"Team336", 1
337,"Team337", 1
338,"Team338", 1
339,"Team339", 1
340,"Team340", 1
341,"Team341", 1
342,"Team342", 1
343,"Team343", 1
344,"Team344", 1
345,"Team345", 1
346,"Team346", 1
347,"Team347", 1
348,"Team348", 1
349,"Team349", 1
350,"Team350", 1
351,"Team351", 1
352,"Team352", 1
353,"Team353", 1
354,"Team354", 1
355,"Team355", 1
356,"Team356", 1
357,"Team357", 1
358,"Team358", 1
359,"Team359", 1
360,"Team360", 1
361,"Team361", 1
362,"Team362", 1
363,"Team363", 1
364,"Team364", 1
365,"Team365", 1
366,"Team366", 1
367,"Team367", 1
368,"Team368", 1
369,"Team369", 1
370,"Team370", 1
371,"Team371", 1
372,"Team372", 1
373,"Team373", 1
374,"Team374", 1
375,"Team375", 1
376,"Team376", 1
377,"Team377", 1
378,"Team378", 1
379,"Team379", 1
380,"Team380", 1
381,"Team381", 1
382,"Team382", 1
383,"Team383", 1
384,"Team384", 1
385,"Team385", 1
386,"Team386", 1
387,"Team387", 1
388,"Team388", 1
389,"Team389", 1
390,"Team390", 1
391,"Team391", 1
392,"Team392", 1
393,"Team393", 1
394,"Team394", 1
395,"Team395", 1
396,"Team396", 1
397,"Team397", 1
398,"Team398", 1
399,"Team399", 1
400,"Team400", 1
401,"Team401", 1
402,"Team402", 1
403,"Team403", 1
404,"Team404", 1
405,"Team405", 1
406,"Team406", 1
407,"Team407", 1
408,"Team408", 1
409,"Team409", 1
410,"Team410", 1
411,"Team411", 1
412,"Team412", 1
413,"Team413", 1
414,"Team414", 1
415,"Team415", 1
416,"Team416", 1
417,"Team417", 1
418,"Team418", 1
419,"Team419", 1
420,"Team420", 1
421,"Team421", 1
422,"Team422", 1
423,"Team423", 1
424,"Team424", 1
425,"Team425", 1
426,"Team426", 1
427,"Team427", 1
428,"Team428", 1
429,"Team429", 1
430,"Team430", 1
431,"Team431", 1
432,"Team432", 1
433,"Team433", 1
434,"Team434", 1
435,"Team435", 1
436,"Team436", 1
437,"Team437", 1
438,"Team438", 1
439,"Team439", 1
440,"Team440", 1
441,"Team441", 1
442,"Team442", 1
443,"Team443", 1
444,"Team444", 1
445,"Team445", 1
446,"Team446", 1
447,"Team447", 1
448,"Team448", 1
449,"Team449", 1
450,"Team450", 1
451,"Team451", 1
452,"Team452", 1
453,"Team453", 1
454,"Team454", 1
455,"Team455", 1
456,"Team456", 1
457,"Team457", 1
458,"Team458", 1
459,"Team459", 1
460,"Team460", 1
461,"Team461", 1
462,"Team462", 1
463,"Team463", 1
464,"Team464", 1
465,"Team465", 1
466,"Team466", 1
467,"Team467", 1
468,"Team468", 1
469,"Team469", 1
470,"Team470", 1
471,"Team471", 1
472,"Team472", 1
473,"Team473", 1
474,"Team474", 1
475,"Team475", 1
476,"Team476", 1
477,"Team477", 1
478,"Team478", 1
479,"Team479", 1
480,"Team480", 1
481,"Team481", 1
482,"Team482", 1
483,"Team483", 1
484,"Team484", 1
485,"Team485", 1
486,"Team486", 1
487,"Team487", 1
488,"Team488", 1
489,"Team489", 1
490,"Team490", 1
491,"Team491", 1
492,"Team492", 1
493,"Team493", 1
494,"Team494", 1
495,"Team495", 1
496,"Team496", 1
497,"Team497", 1
498,"Team498", 1
499,"Team499", 1
500,"Team500", 1
501,"Team501", 1
502,"Team502", 1
503,"Team503", 1
504,"Team504", 1
505,"Team505", 1
506,"Team506", 1
507,"Team507", 1
508,"Team508", 1
509,"Team509", 1
510,"Team510", 1
511,"Team511", 1
512,"Team512", 1
513,"Team513", 1
514,"Team514", 1
515,"Team515", 1
516,"Team516", 1
517,"Team517", 1
518,"Team518", 1
519,"Team519", 1
520,"Team520", 1
521,"Team521", 1
522,"Team522", 1
523,"Team523", 1
524,"Team524", 1
525,"Team525", 1
526,"Team526", 1
527,"Team527", 1
528,"Team528", 1
529,"Team529", 1
530,"Team530", 1
531,"Team531", 1
532,"Team532", 1
533,"Team533", 1
534,"Team534", 1
535,"Team535", 1
536,"Team536", 1
537,"Team537", 1
538,"Team538", 1
539,"Team539", 1
540,"Team540", 1
541,"Team541", 1
542,"Team542", 1
543,"Team543", 1
544,"Team544", 1
545,"Team545", 1
546,"Team546", 1
547,"Team547", 1
548,"Team548", 1
549,"Team549", 1
550,"Team550", 1
551,"Team551", 1
552,"Team552", 1
553,"Team553", 1
554,"Team554", 1
555,"Team555", 1
556,"Team556", 1
557,"Team557", 1
558,"Team558", 1
559,"Team559", 1
560,"Team560", 1
561,"Team561", 1
562,"Team562", 1
563,"Team563", 1
564,"Team564", 1
565,"Team565", 1
566,"Team566", 1
567,"Team567", 1
568,"Team568", 1
569,"Team569", 1
570,"Team570", 1
571,"Team571", 1
572,"Team572", 1
573,"Team573", 1
574,"Team574", 1
575,"Team575", 1
576,"Team576", 1
577,"Team577", 1
578,"Team578", 1
579,"Team579", 1
580,"Team580", 1
581,"Team581", 1
582,"Team582", 1
583,"Team583", 1
584,"Team584", 1
585,"Team585", 1
586,"Team586", 1
587,"Team587", 1
588,"Team588", 1
589,"Team589", 1
590,"Team590", 1
591,"Team591", 1
592,"Team592", 1
593,"Team593", 1
594,"Team594", 1
595,"Team595", 1
596,"Team596", 1
597,"Team597", 1
598,"Team598", 1
599,"Team599", 1
600,"Team600", 1
601,"Team601", 1
602,"Team602", 1
603,"Team603", 1
604,"Team604", 1
605,"Team605", 1
606,"Team606", 1
607,"Team607", 1
608,"Team608", 1
609,"Team609", 1
610,"Team610", 1
611,"Team611", 1
612,"Team612", 1
613,"Team613", 1
614,"Team614", 1
615,"Team615", 1
616,"Team616", 1
617,"Team617", 1
618,"Team618", 1
619,"Team619", 1
620,"Team620", 1
621,"Team621", 1
622,"Team622", 1
623,"Team623", 1
624,"Team624", 1
625,"Team625", 1
626,"Team626", 1
627,"Team627", 1
628,"Team628", 1
629,"Team629", 1
630,"Team630", 1
631,"Team631", 1
632,"Team632", 1
633,"Team633", 1
634,"Team634", 1
635,"Team635", 1
636,"Team636", 1
637,"Team637", 1
638,"Team638", 1
639,"Team639", 1
640,"Team640", 1
641,"Team641", 1
642,"Team642", 1
643,"Team643", 1
644,"Team644", 1
645,"Team645", 1
646,"Team646", 1
647,"Team647", 1
648,"Team648", 1
649,"Team649", 1
650,"Team650", 1
651,"Team651", 1
652,"Team652", 1
653,"Team653", 1
654,"Team654", 1
655,"Team655", 1
656,"Team656", 1
657,"Team657", 1
658,"Team658", 1
659,"Team659", 1
660,"Team660", 1
661,"Team661", 1
662,"Team662", 1
663,"Team663", 1
664,"Team664", 1
665,"Team665", 1
666,"Team666", 1
667,"Team667", 1
668,"Team668", 1
669,"Team669", 1
670,"Team670", 1
671,"Team671", 1
672,"Team672", 1
673,"Team673", 1
674,"Team674", 1
675,"Team675", 1
676,"Team676", 1
677,"Team677", 1
678,"Team678", 1
679,"Team679", 1
680,"Team680", 1
681,"Team681", 1
682,"Team682", 1
683,"Team683", 1
684,"Team684", 1
685,"Team685", 1
686,"Team686", 1
687,"Team687", 1
688,"Team688", 1
689,"Team689", 1
690,"Team690", 1
691,"Team691", 1
692,"Team692", 1
693,"Team693", 1
694,"Team694", 1
695,"Team695", 1
696,"Team696", 1
697,"Team697", 1
698,"Team698", 1
699,"Team699", 1
700,"Team700", 1
701,"Team701", 1
702,"Team702", 1
703,"Team703", 1
704,"Team704", 1
705,"Team705", 1
706,"Team706", 1
707,"Team707", 1
708,"Team708", 1
709,"Team709", 1
710,"Team710", 1
711,"Team711", 1
712,"Team712", 1
713,"Team713", 1
714,"Team714", 1
715,"Team715", 1
716,"Team716", 1
717,"Team717", 1
718,"Team718", 1
719,"Team719", 1
720,"Team720", 1
721,"Team721", 1
722,"Team722", 1
723,"Team723", 1
724,"Team724", 1
725,"Team725", 1
726,"Team726", 1
727,"Team727", 1
728,"Team728", 1
729,"Team729", 1
730,"Team730", 1
731,"Team731", 1
732,"Team732", 1
733,"Team733", 1
734,"Team734", 1
735,"Team735", 1
736,"Team736", 1
737,"Team737", 1
738,"Team738", 1
739,"Team739", 1
740,"Team740", 1
741,"Team741", 1
742,"Team742", 1
743,"Team743", 1
744,"Team744", 1
745,"Team745", 1
746,"Team746", 1
747,"Team747", 1
748,"Team748", 1
749,"Team749", 1
750,"Team750", 1
751,"Team751", 1
752,"Team752", 1
753,"Team753", 1
754,"Team754", 1
755,"Team755", 1
756,"Team756", 1
757,"Team757", 1
758,"Team758", 1
759,"Team759", 1
760,"Team760", 1
761,"Team761", 1
762,"Team762", 1
763,"Team763", 1
764,"Team764", 1
765,"Team765", 1
766,"Team766", 1
767,"Team767", 1
768,"Team768", 1
769,"Team769", 1
770,"Team770", 1
771,"Team771", 1
772,"Team772", 1
773,"Team773", 1
774,"Team774", 1
775,"Team775", 1
776,"Team776", 1
777,"Team777", 1
778,"Team778", 1
779,"Team779", 1
780,"Team780", 1
781,"Team781", 1
782,"Team782", 1
783,"Team783", 1
784,"Team784", 1
785,"Team785", 1
786,"Team786", 1
787,"Team787", 1
788,"Team788", 1
789,"Team789", 1
790,"Team790", 1
791,"Team791", 1
792,"Team792", 1
793,"Team793", 1
794,"Team794", 1
795,"Team795", 1
796,"Team796", 1
797,"Team797", 1
798,"Team798", 1
799,"Team799", 1
800,"Team800", 1
801,"Team801", 1
802,"Team802", 1
803,"Team803", 1
804,"Team804", 1
805,"Team805", 1
806,"Team806", 1
807,"Team807", 1
808,"Team808", 1
809,"Team809", 1
810,"Team810", 1
811,"Team811", 1
812,"Team812", 1
813,"Team813", 1
814,"Team814", 1
815,"Team815", 1
816,"Team816", 1
817,"Team817", 1
818,"Team818", 1
819,"Team819", 1
820,"Team820", 1
821,"Team821", 1
822,"Team822", 1
823,"Team823", 1
824,"Team824", 1
825,"Team825", 1
826,"Team826", 1
827,"Team827", 1
828,"Team828", 1
829,"Team829", 1
830,"Team830", 1
831,"Team831", 1
832,"Team832", 1
833,"Team833", 1
834,"Team834", 1
835,"Team835", 1
836,"Team836", 1
837,"Team837", 1
838,"Team838", 1
839,"Team839", 1
840,"Team840", 1
841,"Team841", 1
842,"Team842", 1
843,"Team843", 1
844,"Team844", 1
845,"Team845", 1
846,"Team846", 1
847,"Team847", 1
848,"Team848", 1
849,"Team849", 1
850,"Team850", 1
851,"Team851", 1
852,"Team852", 1
853,"Team853", 1
854,"Team854", 1
855,"Team855", 1
856,"Team856", 1
857,"Team857", 1
858,"Team858", 1
859,"Team859", 1
860,"Team860", 1
861,"Team861", 1
862,"Team862", 1
863,"Team863", 1
864,"Team864", 1
865,"Team865", 1
866,"Team866", 1
867,"Team867", 1
868,"Team868", 1
869,"Team869", 1
870,"Team870", 1
871,"Team871", 1
872,"Team872", 1
873,"Team873", 1
874,"Team874", 1
875,"Team875", 1
876,"Team876", 1
877,"Team877", 1
878,"Team878", 1
879,"Team879", 1
880,"Team880", 1
881,"Team881", 1
882,"Team882", 1
883,"Team883", 1
884,"Team884", 1
885,"Team885", 1
886,"Team886", 1
887,"Team887", 1
888,"Team888", 1
889,"Team889", 1
890,"Team890", 1
891,"Team891", 1
892,"Team892", 1
893,"Team893", 1
894,"Team894", 1
895,"Team895", 1
896,"Team896", 1
897,"Team897", 1
898,"Team898", 1
899,"Team899", 1
900,"Team900", 1
901,"Team901", 1
902,"Team902", 1
903,"Team903", 1
904,"Team904", 1
905,"Team905", 1
906,"Team906", 1
907,"Team907", 1
908,"Team908", 1
909,"Team909", 1
910,"Team910", 1
911,"Team911", 1
912,"Team912", 1
913,"Team913", 1
914,"Team914", 1
915,"Team915", 1
916,"Team916", 1
917,"Team917", 1
918,"Team918", 1
919,"Team919", 1
920,"Team920", 1
921,"Team921", 1
922,"Team922", 1
923,"Team923", 1
924,"Team924", 1
925,"Team925", 1
926,"Team926", 1
927,"Team927", 1
928,"Team928", 1
929,"Team929", 1
930,"Team930", 1
931,"Team931", 1
932,"Team932", 1
933,"Team933", 1
934,"Team934", 1
935,"Team935", 1
936,"Team936", 1
937,"Team937", 1
938,"Team938", 1
939,"Team939", 1
940,"Team940", 1
941,"Team941", 1
942,"Team942", 1
943,"Team943", 1
944,"Team944", 1
945,"Team945", 1
946,"Team946", 1
947,"Team947", 1
948,"Team948", 1
949,"Team949", 1
950,"Team950", 1
951,"Team951", 1
952,"Team952", 1
953,"Team953", 1
954,"Team954", 1
955,"Team955", 1
956,"Team956", 1
957,"Team957", 1
958,"Team958", 1
959,"Team959", 1
960,"Team960", 1
961,"Team961", 1
962,"Team962", 1
963,"Team963", 1
964,"Team964", 1
965,"Team965", 1
966,"Team966", 1
967,"Team967", 1
968,"Team968", 1
969,"Team969", 1
970,"Team970", 1
971,"Team971", 1
972,"Team972", 1
973,"Team973", 1
974,"Team974", 1
975,"Team975", 1
976,"Team976", 1
977,"Team977", 1
978,"Team978", 1
979,"Team979", 1
980,"Team980", 1
981,"Team981", 1
982,"Team982", 1
983,"Team983", 1
984,"Team984", 1
985,"Team985", 1
986,"Team986", 1
987,"Team987", 1
988,"Team988", 1
989,"Team989", 1
990,"Team990", 1
991,"Team991", 1
992,"Team992", 1
993,"Team993", 1
994,"Team994", 1
995,"Team995", 1
996,"Team996", 1
997,"Team997", 1
998,"Team998", 1
999,"Team999", 1
1000,"Team1000", 1
1001,"Team1001", 1
1002,"Team1002", 1
1003,"Team1003", 1
1004,"Team1004", 1
1005,"Team1005", 1
1006,"Team1006", 1
1007,"Team1007", 1
1008,"Team1008", 1
1009,"Team1009", 1
1010,"Team1010", 1
1011,"Team1011", 1
1012,"Team1012", 1
1013,"Team1013", 1
1014,"Team1014", 1
1015,"Team1015", 1
1016,"Team1016", 1
1017,"Team1017", 1
1018,"Team1018", 1
1019,"Team1019", 1
1020,"Team1020", 1
1021,"Team1021", 1
1022,"Team1022", 1
1023,"Team1023", 1
1024,"Team1024", 1
1025,"Team1025", 1
1026,"Team1026", 1
1027,"Team1027", 1
1028,"Team1028", 1
1029,"Team1029", 1
1030,"Team1030", 1
1031,"Team1031", 1
1032,"Team1032", 1
1033,"Team1033", 1
1034,"Team1034", 1
1035,"Team1035", 1
1036,"Team1036", 1
1037,"Team1037", 1
1038,"Team1038", 1
1039,"Team1039", 1
1040,"Team1040", 1
1041,"Team1041", 1
1042,"Team1042", 1
1043,"Team1043", 1
1044,"Team1044", 1
1045,"Team1045", 1
1046,"Team1046", 1
1047,"Team1047", 1
1048,"Team1048", 1
1049,"Team1049", 1
1050,"Team1050", 1
1051,"Team1051", 1
1052,"Team1052", 1
1053,"Team1053", 1
1054,"Team1054", 1
1055,"Team1055", 1
1056,"Team1056", 1
1057,"Team1057", 1
1058,"Team1058", 1
1059,"Team1059", 1
1060,"Team1060", 1
1061,"Team1061", 1
1062,"Team1062", 1
1063,"Team1063", 1
1064,"Team1064", 1
1065,"Team1065", 1
1066,"Team1066", 1
1067,"Team1067", 1
1068,"Team1068", 1
1069,"Team1069", 1
1070,"Team1070", 1
1071,"Team1071", 1
1072,"Team1072", 1
1073,"Team1073", 1
1074,"Team1074", 1
1075,"Team1075", 1
1076,"Team1076", 1
1077,"Team1077", 1
1078,"Team1078", 1
1079,"Team1079", 1
1080,"Team1080", 1
1081,"Team1081", 1
1082,"Team1082", 1
1083,"Team1083", 1
1084,"Team1084", 1
1085,"Team1085", 1
1086,"Team1086", 1
1087,"Team1087", 1
1088,"Team1088", 1
1089,"Team1089", 1
1090,"Team1090", 1
1091,"Team1091", 1
1092,"Team1092", 1
1093,"Team1093", 1
1094,"Team1094", 1
1095,"Team1095", 1
1096,"Team1096", 1
1097,"Team1097", 1
1098,"Team1098", 1
1099,"Team1099", 1
1100,"Team1100", 1
1101,"Team1101", 1
1102,"Team1102", 1
1103,"Team1103", 1
1104,"Team1104", 1
1105,"Team1105", 1
1106,"Team1106", 1
1107,"Team1107", 1
1108,"Team1108", 1
1109,"Team1109", 1
1110,"Team1110", 1
1111,"Team1111", 1
1112,"Team1112", 1
1113,"Team1113", 1
1114,"Team1114", 1
1115,"Team1115", 1
1116,"Team1116", 1
1117,"Team1117", 1
1118,"Team1118", 1
1119,"Team1119", 1
1120,"Team1120", 1
1121,"Team1121", 1
1122,"Team1122", 1
1123,"Team1123", 1
1124,"Team1124", 1
1125,"Team1125", 1
1126,"Team1126", 1
1127,"Team1127", 1
1128,"Team1128", 1
1129,"Team1129", 1
1130,"Team1130", 1
1131,"Team1131", 1
1132,"Team1132", 1
1133,"Team1133", 1
1134,"Team1134", 1
1135,"Team1135", 1
1136,"Team1136", 1
1137,"Team1137", 1
1138,"Team1138", 1
1139,"Team1139", 1
1140,"Team1140", 1
1141,"Team1141", 1
1142,"Team1142", 1
1143,"Team1143", 1
1144,"Team1144", 1
1145,"Team1145", 1
1146,"Team1146", 1
1147,"Team1147", 1
1148,"Team1148", 1
1149,"Team1149", 1
1150,"Team1150", 1
1151,"Team1151", 1
1152,"Team1152", 1
1153,"Team1153", 1
1154,"Team1154", 1
1155,"Team1155", 1
1156,"Team1156", 1
1157,"Team1157", 1
1158,"Team1158", 1
1159,"Team1159", 1
1160,"Team1160", 1
1161,"Team1161", 1
1162,"Team1162", 1
1163,"Team1163", 1
1164,"Team1164", 1
1165,"Team1165", 1
1166,"Team1166", 1
1167,"Team1167", 1
1168,"Team1168", 1
1169,"Team1169", 1
1170,"Team1170", 1
1171,"Team1171", 1
1172,"Team1172", 1
1173,"Team1173", 1
1174,"Team1174", 1
1175,"Team1175", 1
1176,"Team1176", 1
1177,"Team1177", 1
1178,"Team1178", 1
1179,"Team1179", 1
1180,"Team1180", 1
1181,"Team1181", 1
1182,"Team1182", 1
1183,"Team1183", 1
1184,"Team1184", 1
1185,"Team1185", 1
1186,"Team1186", 1
1187,"Team1187", 1
1188,"Team1188", 1
1189,"Team1189", 1
1190,"Team1190", 1
1191,"Team1191", 1
1192,"Team1192", 1
1193,"Team1193", 1
1194,"Team1194", 1
1195,"Team1195", 1
1196,"Team1196", 1
1197,"Team1197", 1
1198,"Team1198", 1
1199,"Team1199", 1
1200,"Team1200", 1
1201,"Team1201", 1
1202,"Team1202", 1
1203,"Team1203", 1
1204,"Team1204", 1
1205,"Team1205", 1
1206,"Team1206", 1
